Interaction_ID,Customer_ID,Employee_ID,Branch_ID,Interaction_Date,Interaction_Channel,Interaction_Type,Issue_Severity,Resolution_Status,Resolution_Time_Hours,Customer_Satisfaction_Score,Interaction_Duration_Minutes
INT_032375,CUST_01179,EMP_0107,BR_034,08-12-2025,Mobile App,Complaint,Low,Resolved,1.1,5,3
INT_032376,CUST_02799,EMP_0469,BR_017,07-08-2024,Email,Service Request,Low,Resolved,10.6,5,4
INT_032377,CUST_01105,EMP_0440,BR_018,13-07-2024,Branch,Service Request,High,Resolved,2.5,4,13
INT_032378,CUST_00595,EMP_0467,BR_041,27-06-2025,Phone,Service Request,Low,Resolved,7.4,4,17
INT_032379,CUST_05480,EMP_0123,BR_010,23-06-2026,Phone,Service Request,Low,Resolved,6.2,5,18
INT_032380,CUST_08598,EMP_0424,BR_048,14-07-2024,Mobile App,Loan Enquiry,Low,Resolved,5.6,4,10
INT_032381,CUST_09767,EMP_0473,BR_021,22-12-2024,Mobile App,Query,Low,Resolved,12.4,4,31
INT_032382,CUST_07460,EMP_0158,BR_042,26-02-2025,Branch,Complaint,Medium,Resolved,3.1,5,19
INT_032383,CUST_00298,EMP_0447,BR_003,13-02-2026,Phone,Service Request,Low,Resolved,10,5,8
INT_032384,CUST_07238,EMP_0496,BR_035,22-12-2025,Phone,Query,Low,Resolved,12.5,4,13
INT_032385,CUST_02650,EMP_0469,BR_017,20-10-2024,Phone,Loan Enquiry,Medium,Resolved,1.4,4,8
INT_032386,CUST_06819,EMP_0337,BR_042,13-05-2026,Branch,Service Request,Low,Pending,1.2,4,17
INT_032387,CUST_05951,EMP_0042,BR_004,20-11-2025,Mobile App,Service Request,Low,Pending,21,4,24
INT_032388,CUST_01746,EMP_0127,BR_013,22-10-2024,Branch,Service Request,Low,Pending,5.8,4,8
INT_032389,CUST_05585,EMP_0349,BR_011,14-08-2025,Mobile App,Loan Enquiry,Medium,Resolved,0.3,4,9
INT_032390,CUST_05166,EMP_0429,BR_018,02-06-2025,Mobile App,Query,Low,Escalated,33.5,4,2
INT_032391,CUST_02837,EMP_0411,BR_048,21-01-2024,Mobile App,Service Request,Medium,Resolved,2,5,21
INT_032392,CUST_04310,EMP_0127,BR_013,09-04-2024,Branch,Sales,Low,Resolved,3.1,4,27
INT_032393,CUST_05410,EMP_0003,BR_037,30-06-2026,Email,Query,Low,Resolved,1.9,4,43
INT_032394,CUST_02170,EMP_0387,BR_023,20-05-2024,Email,Query,Low,Resolved,3.2,5,18
INT_032395,CUST_06284,EMP_0005,BR_039,16-03-2026,Branch,Sales,Low,Resolved,8.4,5,50
INT_032396,CUST_08879,EMP_0092,BR_011,28-09-2024,Branch,Complaint,Low,Resolved,1.8,5,14
INT_032397,CUST_00590,EMP_0293,BR_021,07-05-2025,Branch,Query,Low,Resolved,1.3,4,8
INT_032398,CUST_02742,EMP_0106,BR_027,12-09-2024,Phone,Sales,Medium,Resolved,3.2,5,4
INT_032399,CUST_02982,EMP_0132,BR_013,20-10-2025,Phone,Service Request,Low,Pending,5.6,4,18
INT_032400,CUST_00895,EMP_0027,BR_021,28-02-2025,Mobile App,Query,Medium,Resolved,0.9,4,11
INT_032401,CUST_06158,EMP_0326,BR_028,06-12-2024,Mobile App,Service Request,Low,Escalated,0.6,5,15
INT_032402,CUST_01618,EMP_0052,BR_011,20-03-2024,Email,Service Request,Low,Resolved,8.3,5,26
INT_032403,CUST_00758,EMP_0003,BR_037,05-10-2024,Branch,Query,Medium,Pending,1.2,4,12
INT_032404,CUST_03679,EMP_0256,BR_007,20-02-2025,Mobile App,Complaint,Medium,Resolved,3.6,4,29
INT_032405,CUST_07104,EMP_0283,BR_005,23-08-2025,Mobile App,Sales,Low,Resolved,5.4,5,32
INT_032406,CUST_00931,EMP_0478,BR_037,05-11-2024,Phone,Service Request,Low,Pending,5.5,5,5
INT_032407,CUST_02941,EMP_0483,BR_026,22-03-2024,Phone,Loan Enquiry,Low,Pending,1.3,4,12
INT_032408,CUST_07586,EMP_0033,BR_028,31-10-2024,Phone,Complaint,Medium,Escalated,9.5,5,25
INT_032409,CUST_09518,EMP_0013,BR_040,23-03-2026,Branch,Loan Enquiry,Low,Resolved,3.1,5,12
INT_032410,CUST_08253,EMP_0308,BR_035,15-08-2026,Email,Sales,Low,Resolved,4.3,5,21
INT_032411,CUST_06806,EMP_0282,BR_039,24-01-2024,Mobile App,Sales,Low,Resolved,5.8,4,25
INT_032412,CUST_06689,EMP_0004,BR_047,01-10-2024,Email,Service Request,Low,Pending,6.4,4,8
INT_032413,CUST_01267,EMP_0376,BR_045,10-07-2024,Email,Complaint,Low,Pending,13.1,4,3
INT_032414,CUST_04918,EMP_0281,BR_008,20-05-2026,Branch,Service Request,Low,Resolved,5.3,5,6
INT_032415,CUST_01959,EMP_0460,BR_019,16-06-2025,Mobile App,Loan Enquiry,Low,Resolved,0.6,5,25
INT_032416,CUST_07882,EMP_0114,BR_039,08-03-2025,Internet Banking,Complaint,Low,Resolved,6.4,4,17
INT_032417,CUST_08370,EMP_0219,BR_019,12-05-2025,Email,Sales,Medium,Resolved,2.6,5,27
INT_032418,CUST_08694,EMP_0318,BR_014,02-07-2026,Phone,Query,Medium,Resolved,11.4,4,17
INT_032419,CUST_05300,EMP_0416,BR_049,04-03-2024,Mobile App,Query,High,Pending,7.6,5,15
INT_032420,CUST_03884,EMP_0331,BR_038,10-03-2026,Email,Complaint,Low,Resolved,3.1,4,15
INT_032421,CUST_02054,EMP_0440,BR_018,23-04-2025,Phone,Sales,Low,Resolved,4.4,4,13
INT_032422,CUST_01552,EMP_0277,BR_043,21-03-2024,Mobile App,Query,Low,Resolved,2.6,5,9
INT_032423,CUST_00433,EMP_0267,BR_024,30-05-2024,Email,Service Request,High,Resolved,1.5,5,14
INT_032424,CUST_01670,EMP_0051,BR_018,27-04-2026,Email,Complaint,Low,Resolved,2.9,5,9
INT_032425,CUST_02773,EMP_0462,BR_037,18-02-2025,Email,Service Request,Low,Resolved,2.5,5,12
INT_032426,CUST_00503,EMP_0120,BR_003,09-03-2025,Phone,Service Request,Medium,Resolved,1.8,5,32
INT_032427,CUST_07161,EMP_0251,BR_034,24-01-2025,Mobile App,Complaint,High,Resolved,4.2,4,20
INT_032428,CUST_03279,EMP_0113,BR_044,16-02-2025,Branch,Complaint,High,Pending,5.4,4,7
INT_032429,CUST_09448,EMP_0090,BR_024,29-12-2025,Internet Banking,Service Request,Low,Resolved,2.4,5,7
INT_032430,CUST_07025,EMP_0271,BR_003,22-04-2026,Phone,Query,Medium,Resolved,3.6,5,21
INT_032431,CUST_00920,EMP_0117,BR_003,11-08-2025,Mobile App,Loan Enquiry,Medium,Resolved,4.4,5,2
INT_032432,CUST_00500,EMP_0268,BR_016,17-08-2024,Mobile App,Complaint,Low,Resolved,4.2,5,30
INT_032433,CUST_09311,EMP_0200,BR_010,05-11-2025,Mobile App,Query,Low,Resolved,3.2,5,21
INT_032434,CUST_01862,EMP_0193,BR_048,30-07-2024,Internet Banking,Loan Enquiry,Medium,Escalated,8.9,4,16
INT_032435,CUST_07583,EMP_0425,BR_036,27-08-2025,Branch,Query,High,Escalated,4.1,4,17
INT_032436,CUST_06754,EMP_0437,BR_009,18-08-2025,Mobile App,Service Request,Low,Resolved,22.7,5,3
INT_032437,CUST_04788,EMP_0311,BR_020,12-04-2026,Phone,Sales,Low,Resolved,5.6,5,6
INT_032438,CUST_05248,EMP_0283,BR_005,02-04-2025,Mobile App,Service Request,Low,Pending,6.4,4,15
INT_032439,CUST_07544,EMP_0058,BR_030,06-05-2026,Email,Sales,Medium,Resolved,3.6,3,12
INT_032440,CUST_04895,EMP_0002,BR_043,26-09-2024,Phone,Service Request,Low,Resolved,7,5,6
INT_032441,CUST_06152,EMP_0403,BR_038,30-07-2025,Internet Banking,Service Request,Low,Resolved,1,5,12
INT_032442,CUST_03378,EMP_0466,BR_044,14-10-2024,Branch,Service Request,Low,Pending,4.9,4,30
INT_032443,CUST_04765,EMP_0353,BR_040,05-08-2026,Phone,Sales,Low,Resolved,3.5,5,6
INT_032444,CUST_01990,EMP_0498,BR_005,13-02-2024,Branch,Query,Low,Resolved,6.3,5,27
INT_032445,CUST_07585,EMP_0327,BR_033,20-02-2025,Branch,Sales,Medium,Pending,1.8,4,56
INT_032446,CUST_03271,EMP_0411,BR_048,17-11-2024,Mobile App,Query,Low,Resolved,3.2,5,5
INT_032447,CUST_02457,EMP_0432,BR_002,24-05-2025,Branch,Complaint,Medium,Resolved,7.3,4,10
INT_032448,CUST_04895,EMP_0489,BR_032,11-12-2025,Phone,Loan Enquiry,Low,Resolved,2.6,4,17
INT_032449,CUST_00034,EMP_0346,BR_011,19-03-2024,Email,Service Request,Medium,Resolved,5.5,5,13
INT_032450,CUST_06593,EMP_0413,BR_044,06-03-2025,Email,Complaint,Low,Resolved,2,5,20
INT_032451,CUST_02388,EMP_0232,BR_012,17-02-2024,Email,Query,Low,Pending,17.5,4,24
INT_032452,CUST_05836,EMP_0287,BR_029,16-12-2024,Internet Banking,Complaint,Medium,Resolved,0.5,4,32
INT_032453,CUST_00024,EMP_0230,BR_044,03-04-2025,Mobile App,Service Request,Low,Resolved,0.5,5,41
INT_032454,CUST_09294,EMP_0043,BR_008,10-01-2024,Branch,Sales,Low,Pending,12.4,5,7
INT_032455,CUST_02270,EMP_0409,BR_025,06-03-2025,Internet Banking,Service Request,Medium,Resolved,14.4,5,2
INT_032456,CUST_08423,EMP_0375,BR_031,12-03-2024,Branch,Service Request,Low,Resolved,9.4,5,14
INT_032457,CUST_00486,EMP_0396,BR_007,01-06-2024,Mobile App,Query,Low,Resolved,5.9,4,7
INT_032458,CUST_00075,EMP_0065,BR_018,21-05-2025,Mobile App,Loan Enquiry,High,Resolved,14.1,4,30
INT_032459,CUST_02973,EMP_0396,BR_007,16-04-2024,Email,Sales,High,Resolved,2.7,5,10
INT_032460,CUST_05736,EMP_0104,BR_025,10-03-2024,Mobile App,Query,Low,Resolved,1.3,3,41
INT_032461,CUST_03771,EMP_0420,BR_029,16-06-2025,Mobile App,Query,Low,Resolved,2.8,4,4
INT_032462,CUST_06664,EMP_0120,BR_003,21-04-2024,Email,Sales,Low,Resolved,4.2,5,3
INT_032463,CUST_00447,EMP_0294,BR_026,13-12-2025,Branch,Sales,Medium,Resolved,2.9,4,4
INT_032464,CUST_06235,EMP_0056,BR_045,24-04-2024,Phone,Complaint,Low,Resolved,0.3,5,24
INT_032465,CUST_09428,EMP_0278,BR_020,24-09-2024,Email,Query,Medium,Resolved,3.5,5,3
INT_032466,CUST_04492,EMP_0458,BR_042,04-09-2024,Internet Banking,Service Request,Low,Escalated,14.3,4,11
INT_032467,CUST_07221,EMP_0428,BR_020,21-10-2024,Email,Service Request,Low,Resolved,1.7,4,19
INT_032468,CUST_07859,EMP_0377,BR_032,17-07-2025,Branch,Service Request,Low,Resolved,4.1,5,8
INT_032469,CUST_07163,EMP_0003,BR_037,25-12-2025,Phone,Sales,Medium,Pending,11.2,5,28
INT_032470,CUST_04882,EMP_0489,BR_032,24-05-2025,Mobile App,Sales,Medium,Resolved,3.7,5,23
INT_032471,CUST_01534,EMP_0364,BR_002,17-05-2025,Email,Query,High,Resolved,8.5,5,21
INT_032472,CUST_04159,EMP_0251,BR_034,31-12-2025,Mobile App,Query,Low,Resolved,6.2,5,14
INT_032473,CUST_00504,EMP_0071,BR_021,21-02-2026,Phone,Query,Low,Pending,2.1,5,7
INT_032474,CUST_06171,EMP_0007,BR_045,21-08-2025,Phone,Query,Low,Resolved,5.8,5,20
INT_032475,CUST_09367,EMP_0351,BR_036,06-07-2025,Email,Service Request,Low,Resolved,5.9,5,13
INT_032476,CUST_03595,EMP_0120,BR_003,09-06-2024,Phone,Sales,High,Resolved,6.9,5,36
INT_032477,CUST_02948,EMP_0149,BR_014,01-05-2026,Branch,Sales,Medium,Resolved,11.4,5,52
INT_032478,CUST_02227,EMP_0011,BR_036,25-12-2024,Mobile App,Sales,Medium,Escalated,4.8,5,23
INT_032479,CUST_01990,EMP_0278,BR_020,22-07-2024,Mobile App,Query,Low,Resolved,4.1,5,24
INT_032480,CUST_00966,EMP_0195,BR_004,25-01-2026,Internet Banking,Complaint,Low,Escalated,6.6,5,11
INT_032481,CUST_07838,EMP_0362,BR_046,28-02-2025,Mobile App,Sales,Medium,Pending,6.6,4,7
INT_032482,CUST_05545,EMP_0017,BR_046,08-06-2024,Mobile App,Service Request,Low,Pending,8.1,4,3
INT_032483,CUST_08205,EMP_0272,BR_018,23-05-2025,Mobile App,Sales,Low,Resolved,5.5,5,17
INT_032484,CUST_04454,EMP_0036,BR_035,14-08-2024,Email,Loan Enquiry,Medium,Resolved,7.6,5,4
INT_032485,CUST_06120,EMP_0471,BR_049,28-11-2024,Internet Banking,Service Request,Low,Resolved,5,4,16
INT_032486,CUST_02200,EMP_0328,BR_034,13-02-2026,Mobile App,Loan Enquiry,Low,Resolved,3.8,4,7
INT_032487,CUST_04008,EMP_0174,BR_001,15-06-2024,Branch,Service Request,Low,Resolved,3.3,5,12
INT_032488,CUST_07544,EMP_0346,BR_011,10-03-2025,Branch,Service Request,Low,Resolved,2.1,4,11
INT_032489,CUST_00812,EMP_0148,BR_034,21-11-2025,Mobile App,Loan Enquiry,Low,Resolved,0.9,4,21
INT_032490,CUST_08972,EMP_0044,BR_006,24-12-2024,Mobile App,Query,Low,Resolved,0.9,4,10
INT_032491,CUST_06746,EMP_0416,BR_049,25-08-2025,Mobile App,Query,Low,Pending,8.8,5,31
INT_032492,CUST_04853,EMP_0466,BR_044,26-07-2026,Phone,Service Request,Medium,Resolved,15.5,5,17
INT_032493,CUST_09979,EMP_0131,BR_040,26-01-2026,Mobile App,Complaint,Medium,Resolved,4.6,5,12
INT_032494,CUST_06517,EMP_0275,BR_046,20-06-2025,Mobile App,Query,Low,Pending,6.8,4,10
INT_032495,CUST_03362,EMP_0399,BR_043,03-01-2026,Internet Banking,Query,Medium,Pending,15.9,5,9
INT_032496,CUST_08557,EMP_0014,BR_048,16-01-2026,Internet Banking,Query,Medium,Pending,2.1,4,13
INT_032497,CUST_04689,EMP_0074,BR_042,13-03-2026,Mobile App,Query,Medium,Pending,6.2,4,12
INT_032498,CUST_08329,EMP_0384,BR_007,09-04-2025,Phone,Sales,Low,Resolved,1.5,5,10
INT_032499,CUST_01864,EMP_0155,BR_022,13-09-2025,Phone,Loan Enquiry,Medium,Resolved,3.6,4,7
INT_032500,CUST_03873,EMP_0239,BR_014,20-01-2026,Branch,Service Request,Low,Resolved,6.6,5,10
INT_032501,CUST_03588,EMP_0352,BR_003,07-11-2025,Email,Service Request,Medium,Resolved,5.6,5,15
INT_032502,CUST_01306,EMP_0115,BR_033,18-05-2026,Mobile App,Query,Low,Resolved,2.7,4,13
INT_032503,CUST_05747,EMP_0421,BR_022,15-01-2024,Phone,Sales,Medium,Resolved,1.9,5,29
INT_032504,CUST_06874,EMP_0046,BR_007,23-11-2024,Phone,Query,Low,Resolved,7,5,22
INT_032505,CUST_01889,EMP_0041,BR_047,24-06-2026,Mobile App,Service Request,Low,Resolved,3.5,3,4
INT_032506,CUST_08234,EMP_0235,BR_019,25-05-2025,Branch,Service Request,Low,Resolved,10.6,4,8
INT_032507,CUST_05972,EMP_0367,BR_020,19-07-2026,Phone,Service Request,Low,Resolved,0.3,5,15
INT_032508,CUST_08803,EMP_0397,BR_013,17-11-2024,Phone,Sales,Low,Escalated,1.9,5,21
INT_032509,CUST_06992,EMP_0479,BR_015,18-12-2024,Mobile App,Loan Enquiry,Medium,Resolved,1.3,5,26
INT_032510,CUST_02807,EMP_0477,BR_048,07-01-2025,Phone,Service Request,Low,Resolved,1.2,4,9
INT_032511,CUST_07692,EMP_0385,BR_038,28-08-2024,Mobile App,Query,Low,Pending,18.5,4,9
INT_032512,CUST_01688,EMP_0496,BR_035,28-08-2025,Mobile App,Query,Low,Pending,10,4,36
INT_032513,CUST_01889,EMP_0491,BR_017,28-04-2025,Internet Banking,Loan Enquiry,Medium,Resolved,3.4,4,22
INT_032514,CUST_07278,EMP_0096,BR_002,30-03-2026,Phone,Loan Enquiry,High,Resolved,13.4,4,9
INT_032515,CUST_04856,EMP_0245,BR_029,26-09-2024,Internet Banking,Sales,Low,Resolved,7.2,5,16
INT_032516,CUST_06443,EMP_0475,BR_041,24-04-2026,Mobile App,Loan Enquiry,Low,Resolved,2.6,4,14
INT_032517,CUST_08549,EMP_0070,BR_026,01-07-2024,Branch,Query,Medium,Pending,3.2,5,15
INT_032518,CUST_00030,EMP_0322,BR_050,25-07-2025,Mobile App,Query,Low,Resolved,4.5,5,8
INT_032519,CUST_07780,EMP_0245,BR_029,15-01-2026,Phone,Query,Low,Resolved,5.9,5,12
INT_032520,CUST_04599,EMP_0236,BR_016,30-04-2024,Internet Banking,Service Request,Medium,Resolved,4,5,8
INT_032521,CUST_00812,EMP_0020,BR_046,23-06-2025,Mobile App,Sales,Low,Pending,6.2,4,2
INT_032522,CUST_04089,EMP_0080,BR_043,11-04-2024,Mobile App,Sales,Low,Resolved,3.7,4,25
INT_032523,CUST_03277,EMP_0172,BR_012,28-06-2026,Mobile App,Complaint,Low,Resolved,3.5,5,12
INT_032524,CUST_00219,EMP_0078,BR_008,03-05-2026,Email,Complaint,High,Resolved,5.4,5,12
INT_032525,CUST_05732,EMP_0228,BR_037,23-07-2026,Email,Complaint,Low,Escalated,7.2,4,20
INT_032526,CUST_06170,EMP_0175,BR_028,22-05-2025,Mobile App,Query,Low,Resolved,7.4,5,25
INT_032527,CUST_05411,EMP_0109,BR_011,11-09-2025,Phone,Service Request,Medium,Resolved,4.8,4,4
INT_032528,CUST_05525,EMP_0284,BR_017,15-03-2026,Branch,Query,High,Resolved,2.4,5,6
INT_032529,CUST_03724,EMP_0096,BR_002,04-02-2026,Mobile App,Sales,High,Resolved,6.4,5,2
INT_032530,CUST_08124,EMP_0497,BR_022,08-08-2024,Email,Query,Low,Resolved,4.5,5,13
INT_032531,CUST_07040,EMP_0202,BR_011,23-04-2025,Email,Query,Low,Resolved,2.6,4,13
INT_032532,CUST_04486,EMP_0174,BR_001,30-06-2024,Phone,Complaint,Medium,Resolved,2.4,4,2
INT_032533,CUST_04359,EMP_0481,BR_029,16-02-2024,Email,Sales,Low,Pending,6.9,4,22
INT_032534,CUST_00144,EMP_0148,BR_034,01-09-2025,Email,Service Request,Low,Resolved,1.6,4,12
INT_032535,CUST_03986,EMP_0306,BR_017,12-06-2025,Phone,Service Request,Low,Resolved,5.4,5,12
INT_032536,CUST_02907,EMP_0500,BR_016,27-11-2025,Mobile App,Query,Low,Resolved,3.5,5,14
INT_032537,CUST_05093,EMP_0383,BR_002,16-06-2026,Phone,Query,Medium,Resolved,0.5,4,24
INT_032538,CUST_06035,EMP_0038,BR_041,01-04-2026,Mobile App,Sales,Medium,Resolved,0.9,5,9
INT_032539,CUST_03075,EMP_0253,BR_016,05-05-2025,Branch,Service Request,Low,Resolved,1.4,5,4
INT_032540,CUST_02232,EMP_0491,BR_017,18-06-2024,Mobile App,Service Request,Medium,Resolved,2.1,5,18
INT_032541,CUST_05942,EMP_0456,BR_030,16-07-2025,Branch,Sales,Medium,Resolved,1.3,5,80
INT_032542,CUST_01227,EMP_0228,BR_037,02-07-2025,Branch,Sales,Low,Resolved,1.7,4,18
INT_032543,CUST_08351,EMP_0433,BR_046,14-10-2025,Mobile App,Complaint,Low,Pending,16.4,5,8
INT_032544,CUST_04067,EMP_0171,BR_031,10-04-2024,Internet Banking,Sales,Low,Resolved,0.8,4,4
INT_032545,CUST_04564,EMP_0024,BR_024,15-06-2026,Email,Complaint,Low,Resolved,5,4,21
INT_032546,CUST_05391,EMP_0211,BR_038,09-08-2026,Phone,Service Request,Medium,Pending,8.9,4,18
INT_032547,CUST_06743,EMP_0060,BR_041,24-09-2024,Mobile App,Query,Low,Resolved,2.8,4,10
INT_032548,CUST_01066,EMP_0383,BR_002,17-03-2024,Email,Loan Enquiry,Low,Pending,10.1,4,15
INT_032549,CUST_05007,EMP_0014,BR_048,09-05-2024,Phone,Sales,Medium,Resolved,4.3,4,10
INT_032550,CUST_03765,EMP_0236,BR_016,23-04-2025,Branch,Sales,Low,Resolved,8.2,4,15
INT_032551,CUST_07475,EMP_0104,BR_025,13-11-2025,Email,Sales,Low,Resolved,4,5,2
INT_032552,CUST_02232,EMP_0498,BR_005,26-06-2024,Branch,Sales,High,Pending,7.5,4,39
INT_032553,CUST_00101,EMP_0495,BR_033,04-02-2026,Mobile App,Query,Medium,Resolved,3.9,5,12
INT_032554,CUST_01388,EMP_0405,BR_027,18-11-2024,Phone,Query,Medium,Resolved,2.2,4,14
INT_032555,CUST_01979,EMP_0171,BR_031,10-04-2025,Branch,Complaint,Medium,Resolved,11,5,20
INT_032556,CUST_08169,EMP_0196,BR_020,23-02-2026,Phone,Query,Low,Resolved,0.4,5,33
INT_032557,CUST_03731,EMP_0060,BR_041,21-07-2025,Mobile App,Sales,Low,Resolved,4.7,5,11
INT_032558,CUST_05756,EMP_0442,BR_029,20-06-2024,Mobile App,Sales,Low,Resolved,2.5,4,18
INT_032559,CUST_04989,EMP_0367,BR_020,17-06-2024,Internet Banking,Query,Medium,Resolved,8.1,5,18
INT_032560,CUST_05101,EMP_0185,BR_043,13-11-2025,Mobile App,Service Request,Low,Escalated,11.6,4,4
INT_032561,CUST_03971,EMP_0089,BR_041,28-05-2024,Branch,Sales,Low,Resolved,5,5,6
INT_032562,CUST_08288,EMP_0212,BR_015,09-03-2025,Email,Sales,Medium,Pending,8.7,5,4
INT_032563,CUST_08768,EMP_0007,BR_045,26-05-2024,Mobile App,Service Request,Low,Resolved,4.6,4,6
INT_032564,CUST_07126,EMP_0222,BR_011,06-03-2024,Mobile App,Loan Enquiry,Low,Pending,14.2,5,37
INT_032565,CUST_03911,EMP_0085,BR_005,05-05-2025,Email,Service Request,Low,Resolved,3.3,5,13
INT_032566,CUST_08052,EMP_0162,BR_049,10-01-2024,Phone,Loan Enquiry,Medium,Resolved,0.2,5,14
INT_032567,CUST_07009,EMP_0247,BR_042,28-08-2024,Mobile App,Loan Enquiry,Low,Escalated,6.4,5,8
INT_032568,CUST_01739,EMP_0076,BR_042,29-04-2024,Email,Complaint,High,Resolved,0.9,4,9
INT_032569,CUST_09605,EMP_0400,BR_043,28-01-2025,Branch,Complaint,Medium,Resolved,3.6,4,69
INT_032570,CUST_02432,EMP_0498,BR_005,02-07-2025,Mobile App,Sales,Medium,Escalated,7.3,4,14
INT_032571,CUST_00068,EMP_0148,BR_034,29-08-2025,Internet Banking,Query,Low,Resolved,4.5,4,18
INT_032572,CUST_05691,EMP_0351,BR_036,22-05-2026,Internet Banking,Service Request,Medium,Resolved,10.7,4,41
INT_032573,CUST_04222,EMP_0492,BR_044,30-06-2026,Branch,Sales,Medium,Resolved,4.3,5,9
INT_032574,CUST_01660,EMP_0426,BR_038,15-08-2025,Phone,Service Request,Low,Resolved,10.5,4,32
INT_032575,CUST_00560,EMP_0397,BR_013,02-02-2025,Branch,Service Request,Low,Resolved,5.9,3,11
INT_032576,CUST_03242,EMP_0289,BR_026,15-01-2026,Mobile App,Complaint,Medium,Resolved,0.7,4,10
INT_032577,CUST_01535,EMP_0394,BR_017,18-07-2024,Email,Query,Low,Resolved,5.6,5,18
INT_032578,CUST_07398,EMP_0304,BR_031,26-10-2025,Branch,Query,Low,Resolved,7,4,31
INT_032579,CUST_00486,EMP_0324,BR_027,27-06-2025,Phone,Query,High,Resolved,1.4,4,10
INT_032580,CUST_06686,EMP_0433,BR_046,18-05-2026,Phone,Service Request,Medium,Escalated,0.6,4,11
INT_032581,CUST_04174,EMP_0048,BR_009,09-02-2025,Mobile App,Query,Low,Resolved,4.1,5,28
INT_032582,CUST_01509,EMP_0437,BR_009,16-01-2025,Email,Query,Low,Resolved,3.1,4,24
INT_032583,CUST_08359,EMP_0235,BR_019,27-01-2024,Mobile App,Complaint,Low,Resolved,0.8,5,15
INT_032584,CUST_09166,EMP_0182,BR_030,19-04-2024,Mobile App,Sales,Low,Resolved,9.3,4,13
INT_032585,CUST_02647,EMP_0254,BR_034,03-10-2024,Email,Service Request,Medium,Pending,10.6,5,11
INT_032586,CUST_05273,EMP_0339,BR_027,19-03-2024,Mobile App,Query,Low,Resolved,3.3,5,10
INT_032587,CUST_06207,EMP_0029,BR_012,07-12-2025,Phone,Sales,Medium,Resolved,6.3,5,34
INT_032588,CUST_06765,EMP_0018,BR_040,08-04-2025,Email,Sales,Low,Resolved,3.9,5,7
INT_032589,CUST_07040,EMP_0453,BR_035,09-04-2024,Email,Query,Low,Resolved,0.7,4,24
INT_032590,CUST_00417,EMP_0122,BR_046,17-11-2024,Phone,Complaint,Medium,Resolved,6.2,5,20
INT_032591,CUST_05658,EMP_0157,BR_031,12-08-2025,Branch,Loan Enquiry,Medium,Resolved,1.3,4,10
INT_032592,CUST_04650,EMP_0026,BR_008,15-06-2026,Mobile App,Query,Medium,Resolved,3.1,5,12
INT_032593,CUST_03214,EMP_0252,BR_022,22-03-2026,Phone,Loan Enquiry,Medium,Resolved,7.8,5,13
INT_032594,CUST_03420,EMP_0144,BR_021,18-05-2025,Branch,Sales,Low,Resolved,6.7,5,16
INT_032595,CUST_05353,EMP_0492,BR_044,06-03-2026,Phone,Loan Enquiry,Medium,Resolved,2.1,5,9
INT_032596,CUST_02054,EMP_0298,BR_005,05-04-2024,Email,Complaint,Low,Resolved,4.2,4,25
INT_032597,CUST_01354,EMP_0243,BR_020,28-11-2025,Branch,Complaint,High,Resolved,2.5,4,8
INT_032598,CUST_01520,EMP_0021,BR_003,27-05-2024,Branch,Loan Enquiry,Low,Resolved,3.5,5,8
INT_032599,CUST_08362,EMP_0388,BR_029,15-04-2024,Phone,Loan Enquiry,High,Escalated,4.8,4,20
INT_032600,CUST_04355,EMP_0475,BR_041,26-06-2024,Internet Banking,Sales,Medium,Resolved,0.7,5,20
INT_032601,CUST_02609,EMP_0141,BR_025,31-05-2026,Mobile App,Query,Medium,Resolved,2.6,4,19
INT_032602,CUST_00668,EMP_0013,BR_040,22-07-2025,Email,Query,Medium,Resolved,8.2,4,8
INT_032603,CUST_08745,EMP_0495,BR_033,19-12-2025,Branch,Complaint,Low,Resolved,3.4,5,7
INT_032604,CUST_09409,EMP_0235,BR_019,29-11-2024,Email,Service Request,Low,Resolved,2.9,5,18
INT_032605,CUST_07425,EMP_0246,BR_032,23-06-2026,Internet Banking,Service Request,Medium,Resolved,3.5,5,5
INT_032606,CUST_08403,EMP_0069,BR_015,03-10-2024,Phone,Service Request,Low,Resolved,2.2,4,18
INT_032607,CUST_01402,EMP_0021,BR_003,27-11-2024,Mobile App,Loan Enquiry,Low,Resolved,12,5,21
INT_032608,CUST_03148,EMP_0281,BR_008,25-04-2025,Email,Sales,Medium,Resolved,6.6,5,16
INT_032609,CUST_01081,EMP_0194,BR_044,12-07-2024,Mobile App,Service Request,Low,Escalated,4.6,4,12
INT_032610,CUST_04613,EMP_0092,BR_011,28-05-2025,Mobile App,Sales,Low,Resolved,7.4,4,3
INT_032611,CUST_03588,EMP_0453,BR_035,20-08-2025,Branch,Sales,Low,Resolved,2.5,4,15
INT_032612,CUST_06748,EMP_0210,BR_046,18-01-2024,Mobile App,Complaint,Medium,Resolved,6.6,5,6
INT_032613,CUST_05878,EMP_0185,BR_043,12-09-2025,Internet Banking,Service Request,Medium,Resolved,1.7,5,22
INT_032614,CUST_08187,EMP_0444,BR_009,20-03-2025,Branch,Query,Low,Resolved,3.3,5,6
INT_032615,CUST_07839,EMP_0293,BR_021,21-08-2025,Mobile App,Query,Low,Pending,9.7,3,31
INT_032616,CUST_02052,EMP_0006,BR_012,03-02-2026,Phone,Complaint,High,Pending,12,5,23
